weather_risk,traffic_impact,customer_history_score,agent_profit_score,distance_score,time_of_day_score,package_size_score,area,time_window,residence_type,package_size_raw,is_weekend,is_festival_day,day_of_week,date,true_risk_score,label
0.2969,0.4716,0.5152,0.879,0.6513,0.3149,0.8347,T Nagar,morning,apartment,large,1,0,6,2024-08-11,43.02,1
0.1662,0.9558,0.6692,0.4269,0.1952,0.1548,0.5864,Velachery,morning,independent,medium,0,0,3,2024-12-19,47.8,0
0.2756,0.6692,0.2482,0.8042,0.2776,0.2744,0.1692,Porur,morning,apartment,small,0,0,0,2024-11-11,52.12,0
0.0376,0.7046,0.5455,0.8486,0.5153,0.2346,0.7792,T Nagar,morning,independent,large,0,0,4,2024-12-06,22.84,1
0.0854,0.5103,0.5005,0.8313,0.3982,0.127,0.5874,Anna Nagar,morning,apartment,medium,0,0,1,2024-07-23,17.85,1
0.3201,0.1027,0.7766,0.5013,0.59,0.4771,0.8657,Velachery,afternoon,independent,large,1,0,5,2024-07-13,24.01,1
0.6014,0.8402,0.3878,0.6522,0.4744,0.5698,0.1635,Velachery,afternoon,independent,small,0,0,1,2024-05-28,100.0,0
0.2048,0.714,0.6934,0.9452,0.4288,0.5611,0.5856,T Nagar,afternoon,apartment,medium,0,0,0,2024-11-25,35.63,1
0.1086,0.4175,0.5925,0.8142,0.143,0.241,0.1832,Porur,morning,independent,small,0,0,3,2024-05-30,7.78,1
0.3355,0.0873,0.4414,0.2981,0.3757,0.3115,0.4225,Anna Nagar,morning,independent,medium,1,0,5,2024-09-28,28.58,1
0.3447,0.6564,0.8763,0.6531,0.6588,0.1098,0.7953,Adyar,morning,apartment,large,0,0,1,2024-07-30,48.71,1
0.3535,0.3799,0.7896,0.5811,0.4842,0.3517,0.2126,T Nagar,evening,apartment,small,1,0,5,2024-06-08,29.54,1
0.14,0.4796,0.5356,0.7811,0.8932,0.2752,0.3049,T Nagar,morning,apartment,small,0,0,1,2024-04-23,32.95,1
0.0728,0.5689,0.8964,0.5236,0.2026,0.433,0.156,Velachery,evening,independent,small,0,0,0,2024-10-21,11.73,1
0.6802,0.7367,0.7625,0.7956,0.4772,0.5682,0.2163,Adyar,afternoon,apartment,small,0,0,2,2024-05-08,95.33,0
0.0454,0.3502,0.845,0.7114,0.4314,0.5654,0.171,Adyar,afternoon,apartment,small,1,0,5,2024-03-23,3.32,1
0.3729,0.3547,0.7542,0.8209,0.5053,0.1467,0.1382,Anna Nagar,morning,apartment,small,0,0,0,2024-06-03,21.73,1
0.5185,0.2853,0.7005,0.8377,0.7073,0.2147,0.486,T Nagar,morning,independent,medium,0,0,0,2024-03-04,36.98,1
0.268,0.2817,0.8012,0.9088,0.5017,0.4098,0.1367,Velachery,evening,apartment,small,1,0,6,2024-02-18,12.29,1
0.1392,0.0893,0.6369,0.6595,0.8635,0.1943,0.7725,Porur,morning,apartment,large,1,0,5,2024-07-13,15.94,1
0.3112,0.8741,0.2392,0.7581,0.1353,0.572,0.1672,Velachery,afternoon,independent,small,0,0,1,2024-12-17,74.37,0
0.2895,0.5719,0.5431,0.9101,0.2423,0.2767,0.4097,Velachery,morning,independent,medium,0,0,0,2024-10-21,38.54,1
0.4551,0.3454,0.0932,0.8493,0.122,0.2089,0.6515,Velachery,morning,independent,medium,1,0,5,2024-11-16,52.51,0
0.0121,0.7214,0.4491,0.483,0.206,0.5109,0.5542,Anna Nagar,afternoon,apartment,medium,0,0,3,2024-05-16,27.03,1
0.5525,0.6769,0.2396,0.7763,0.8768,0.4438,0.5156,Velachery,afternoon,apartment,medium,0,0,0,2024-07-01,100.0,0
0.7088,0.5095,0.6805,0.9256,0.3439,0.3241,0.7373,Velachery,evening,apartment,large,0,0,0,2024-02-19,72.92,0
0.5079,0.7361,0.8615,0.5994,0.5099,0.5289,0.1871,Velachery,afternoon,independent,small,0,0,2,2024-04-17,75.81,0
0.0474,0.5844,0.3989,0.9548,0.2697,0.4634,0.282,Porur,afternoon,apartment,small,1,0,5,2024-08-31,15.71,1
0.0499,0.4034,0.5094,0.6511,0.7285,0.6025,0.2605,Anna Nagar,afternoon,apartment,small,0,0,2,2024-01-03,26.56,1
0.6025,0.8023,0.7841,0.7855,0.2272,0.5987,0.5885,Velachery,afternoon,apartment,medium,1,0,5,2024-10-19,90.52,0
0.2191,0.3168,0.4391,0.8794,0.305,0.3016,0.1622,Velachery,evening,apartment,small,1,0,6,2024-11-17,21.91,1
0.0716,0.2796,0.199,0.6268,0.461,0.2641,0.1726,Velachery,evening,apartment,small,1,0,5,2024-11-23,30.6,1
0.0335,0.3643,0.4645,0.9153,0.2707,0.1346,0.6845,Adyar,morning,apartment,large,0,0,3,2024-12-26,10.56,1
0.2492,0.2475,0.8342,0.8624,0.2991,0.2463,0.2197,Porur,morning,independent,small,1,0,5,2024-06-22,0.68,1
0.0655,0.9864,0.5882,0.8332,0.4218,0.4588,0.3063,Adyar,afternoon,independent,small,0,0,3,2024-01-18,31.09,1
0.5865,0.6489,0.7401,0.2551,0.6176,0.2864,0.1563,Velachery,evening,apartment,small,0,0,0,2024-10-14,89.09,0
0.4215,0.902,0.9719,0.4446,0.5747,0.5156,0.8257,Adyar,afternoon,independent,large,0,0,3,2024-06-06,81.39,0
0.4557,0.1503,0.6894,0.4624,0.3454,0.2285,0.1984,Velachery,morning,apartment,small,0,0,3,2024-10-24,26.26,1
0.2082,0.3219,0.7122,0.808,0.2614,0.553,0.1193,Anna Nagar,afternoon,independent,small,1,0,5,2024-11-09,9.91,1
0.1728,0.4699,0.2071,0.6466,0.7704,0.5419,0.5747,Anna Nagar,afternoon,independent,medium,0,0,0,2024-09-09,55.78,0
0.0953,0.1994,0.0966,0.6392,0.5902,0.4384,0.1992,Porur,afternoon,independent,small,0,0,3,2024-02-08,37.72,1
0.5537,0.6431,0.3179,0.9303,0.2376,0.4769,0.5179,Porur,afternoon,apartment,medium,1,0,6,2024-11-24,78.3,1
0.0689,0.3328,0.6811,0.9244,0.2677,0.3572,0.473,T Nagar,evening,apartment,medium,0,0,0,2024-12-16,3.24,1
0.0055,0.6249,0.6053,0.9442,0.2756,0.4641,0.2114,Porur,afternoon,apartment,small,0,0,0,2024-02-19,5.55,1
0.4593,0.5108,0.8489,0.801,0.5429,0.3014,0.1993,Velachery,morning,independent,small,0,0,3,2024-03-21,44.63,1
0.3369,0.2623,0.7544,0.5794,0.5332,0.463,0.8263,Velachery,afternoon,independent,large,0,0,1,2024-08-06,34.24,1
0.0593,0.5399,0.4936,0.5986,0.5963,0.1443,0.7293,T Nagar,morning,independent,large,0,0,3,2024-07-04,29.61,1
0.0717,0.4262,0.3466,0.7166,0.5534,0.1184,0.1819,Porur,morning,apartment,small,1,0,5,2024-03-16,22.7,1
0.1296,0.129,0.5658,0.6987,0.3035,0.3548,0.1814,Anna Nagar,evening,independent,small,0,0,2,2024-08-21,6.78,1
0.1344,1.0,0.8353,0.2062,0.2882,0.4714,0.0778,T Nagar,afternoon,independent,small,0,0,2,2024-10-16,42.49,1
0.6363,0.3862,0.2907,0.7378,0.4318,0.1385,0.8962,Adyar,morning,apartment,large,1,0,5,2024-02-17,71.63,0
0.1659,0.568,0.6275,0.4324,0.2318,0.3851,0.7349,Anna Nagar,evening,apartment,large,0,0,4,2024-02-23,33.92,1
0.0861,0.9838,0.6446,0.4108,0.5457,0.5228,0.7565,T Nagar,afternoon,independent,large,0,0,0,2024-06-10,47.91,0
0.1744,0.2782,0.1458,0.8771,0.2686,0.4847,0.1988,Anna Nagar,afternoon,apartment,small,0,0,4,2024-06-21,28.44,1
0.0619,0.6649,0.1322,0.5742,0.6306,0.4711,0.1434,Anna Nagar,morning,apartment,small,0,0,3,2024-03-14,48.61,1
0.4606,0.7635,0.7163,0.9405,0.4253,0.5873,0.4656,Velachery,afternoon,apartment,medium,0,0,3,2024-04-04,71.55,0
0.129,0.9607,0.2848,0.6506,0.4617,0.5004,0.4935,Anna Nagar,afternoon,apartment,medium,0,0,1,2024-02-27,57.34,1
0.1682,0.636,0.3494,0.7876,0.6844,0.2745,0.1667,Anna Nagar,morning,apartment,small,0,0,2,2024-05-22,43.09,1
0.512,0.2149,0.5399,0.6408,0.1984,0.3421,0.1905,Velachery,evening,independent,small,0,0,4,2024-01-26,34.62,1
0.0705,0.1558,0.5444,0.7039,0.3354,0.5698,0.127,Porur,afternoon,apartment,small,1,0,5,2024-05-25,8.1,1
0.5994,0.7015,0.8195,0.7483,0.1622,0.3304,0.7816,Velachery,morning,independent,large,0,0,2,2024-01-24,78.26,0
0.0261,0.7604,0.2743,0.4349,0.5488,0.5043,0.5899,Anna Nagar,afternoon,independent,medium,0,0,3,2024-03-21,45.89,1
0.0318,0.1125,0.7513,0.6471,0.1424,0.2857,0.3233,Anna Nagar,morning,apartment,medium,0,0,1,2024-09-24,0.0,1
0.2499,1.0,0.2427,0.7372,0.5684,0.2155,0.5768,T Nagar,morning,apartment,medium,0,0,2,2024-05-22,78.79,0
0.3604,0.3539,0.5784,0.8581,0.123,0.1779,0.3903,Anna Nagar,morning,apartment,medium,0,0,4,2024-01-19,22.54,1
0.7419,0.4645,0.658,0.7685,0.3142,0.5174,0.7521,Adyar,afternoon,independent,large,0,0,2,2024-01-17,76.3,0
0.2774,0.4071,0.624,0.5306,0.1694,0.33,0.8065,Porur,evening,apartment,large,0,0,1,2024-10-22,33.34,1
0.108,0.3637,0.693,0.6865,0.3387,0.1909,0.3541,Porur,morning,independent,medium,0,0,1,2024-04-16,9.51,1
0.3252,0.1617,0.6636,0.5005,0.4298,0.2419,0.2014,Porur,morning,apartment,small,1,0,5,2024-03-23,17.73,1
0.3364,0.0323,0.3793,0.5018,0.6766,0.2606,0.1443,Porur,morning,apartment,small,1,0,6,2024-12-15,27.16,1
0.0186,0.309,0.4459,0.8862,0.563,0.3688,0.8277,T Nagar,morning,apartment,large,1,0,5,2024-01-13,17.19,1
0.0117,0.3436,0.7105,0.6272,0.2418,0.175,0.4437,T Nagar,morning,apartment,medium,0,0,1,2024-04-16,2.63,1
0.1463,0.1097,0.8727,0.8506,0.8329,0.2527,0.787,T Nagar,morning,apartment,large,1,0,5,2024-04-27,2.2,1
0.0864,0.4175,0.5755,0.8138,0.513,0.1599,0.1472,Anna Nagar,morning,apartment,small,0,0,1,2024-11-12,11.55,1
0.0133,0.2447,0.2017,0.8436,0.3889,0.3409,0.8212,Velachery,evening,independent,large,0,0,4,2024-05-03,27.22,1
0.3772,0.5448,0.9411,0.6541,0.7222,0.2535,0.2062,T Nagar,evening,apartment,small,0,0,2,2024-10-23,38.31,1
0.029,0.5812,0.783,0.6315,0.3256,0.5477,0.0607,Porur,afternoon,independent,small,0,0,3,2024-08-29,8.54,1
0.1375,0.5556,0.439,0.2722,0.8006,0.2605,0.3916,Adyar,morning,apartment,medium,0,0,0,2024-10-28,52.86,1
0.1186,0.3418,0.5111,0.2006,0.5504,0.1867,0.152,Adyar,morning,independent,small,0,0,4,2024-06-07,33.98,1
0.6885,0.4631,0.6216,0.6776,0.6456,0.5702,0.1358,Adyar,afternoon,apartment,small,0,0,4,2024-09-13,77.21,0
0.5949,0.6196,0.7102,0.1863,0.5062,0.5386,0.3564,Velachery,afternoon,apartment,medium,1,0,6,2024-04-07,91.46,0
0.1856,0.8041,0.7492,0.7804,0.25,0.2104,0.7906,T Nagar,morning,independent,large,0,0,0,2024-09-16,32.86,1
0.1261,0.895,0.4008,0.9802,0.2105,0.2967,0.7572,T Nagar,morning,independent,large,0,0,3,2024-01-25,37.11,1
0.2322,1.0,0.443,0.8869,0.3176,0.4775,0.8015,T Nagar,afternoon,apartment,large,0,0,3,2024-01-25,63.48,0
0.5615,0.406,0.5054,0.5506,0.8456,0.2927,0.4285,Porur,morning,apartment,medium,0,0,3,2024-06-06,69.73,0
0.5038,0.7372,0.7087,0.379,0.5547,0.4604,0.4837,Velachery,evening,apartment,medium,0,0,2,2024-05-08,89.8,0
0.0416,0.3475,0.5292,0.7718,0.4336,0.4076,0.7281,Porur,afternoon,independent,large,0,0,3,2024-08-15,16.82,1
0.0762,1.0,0.1543,0.8471,0.1647,0.2353,0.5974,T Nagar,morning,apartment,medium,0,0,4,2024-05-24,42.57,1
0.9187,0.2988,0.8023,0.6755,0.5545,0.3015,0.3374,Velachery,evening,independent,small,0,0,1,2024-10-22,63.16,0
0.546,1.0,0.429,0.689,0.2612,0.6291,0.551,Velachery,afternoon,apartment,medium,0,0,4,2024-06-28,100.0,0
0.1583,0.2402,0.236,0.9323,0.0379,0.2402,0.7706,Anna Nagar,morning,independent,large,1,0,6,2024-08-11,14.94,1
0.2289,0.4089,0.6661,0.644,0.6404,0.1949,0.1422,Velachery,morning,apartment,small,1,0,5,2024-05-11,28.28,1
0.0117,0.4779,0.7448,0.8199,0.282,0.4728,0.5033,T Nagar,evening,apartment,medium,1,0,5,2024-11-09,2.53,1
0.0832,0.3221,0.7015,0.7165,0.5335,0.2408,0.4048,Adyar,morning,apartment,medium,0,0,1,2024-02-13,12.21,1
0.1507,0.5661,0.7732,0.8822,0.2891,0.2214,0.1951,Velachery,morning,independent,small,1,0,5,2024-07-20,12.36,1
0.439,0.8668,0.2349,0.8252,0.1762,0.2238,0.2303,T Nagar,morning,independent,small,0,0,3,2024-02-15,84.45,0
0.1023,0.4188,0.4978,0.9059,0.1863,0.1847,0.3267,Velachery,morning,apartment,medium,0,0,2,2024-04-10,13.58,1
0.3195,0.5122,0.5083,0.5067,0.4323,0.4167,0.2156,Porur,evening,apartment,small,0,0,0,2024-05-20,49.88,1
0.226,0.7171,0.5869,0.8743,0.4512,0.3236,0.239,T Nagar,evening,apartment,small,0,0,4,2024-05-24,38.96,1
0.035,0.1419,0.4972,0.9876,0.0725,0.2327,0.7111,Porur,morning,apartment,large,0,0,0,2024-12-02,0.0,1
0.446,0.2807,0.67,0.9384,0.4744,0.3985,0.48,T Nagar,evening,apartment,medium,1,0,6,2024-09-29,27.46,1
0.0561,0.4176,0.3909,0.8871,0.5344,0.1886,0.6083,T Nagar,morning,apartment,medium,1,0,6,2024-09-01,19.95,0
0.9809,0.7451,0.5332,0.776,0.4315,0.1775,0.2279,Velachery,morning,independent,small,0,0,0,2024-11-11,100.0,0
0.1828,1.0,0.2139,0.8181,0.4673,0.5961,0.5377,Adyar,afternoon,apartment,medium,0,0,3,2024-02-08,71.13,0
0.0662,0.2819,0.7891,0.4701,0.2373,0.2317,0.119,Adyar,evening,apartment,small,1,0,5,2024-04-27,3.15,1
0.246,0.7032,0.8801,0.8057,0.6417,0.3222,0.7319,Adyar,evening,apartment,large,0,0,0,2024-10-28,38.18,1
0.1023,0.43,0.8495,0.4674,0.618,0.5304,0.2751,Anna Nagar,afternoon,independent,small,1,0,5,2024-07-27,15.93,1
0.2224,0.4542,0.6865,0.4525,0.085,0.451,0.5126,Porur,afternoon,independent,medium,0,0,4,2024-02-23,28.58,1
0.4187,0.4519,0.6152,0.811,0.6097,0.3658,0.7902,Velachery,morning,apartment,large,1,1,6,2024-04-14,55.21,0
0.8351,0.4624,0.2459,0.9104,0.8452,0.2739,0.6647,Velachery,morning,apartment,medium,0,0,4,2024-07-05,100.0,0
0.0632,0.3774,0.3627,0.4671,0.767,0.287,0.2613,Porur,evening,apartment,small,0,0,4,2024-07-26,35.77,1
0.6748,0.3464,0.2858,0.8145,0.327,0.4908,0.2332,Adyar,evening,independent,small,0,0,2,2024-08-28,67.18,0
0.4528,0.4886,0.5931,0.5803,0.0608,0.5466,0.3775,T Nagar,afternoon,independent,medium,1,0,5,2024-11-16,49.97,1
0.1994,1.0,0.1492,0.4664,0.3075,0.4647,0.2151,Velachery,afternoon,apartment,small,0,0,2,2024-07-31,78.23,0
0.7464,0.7056,0.366,0.9493,0.4136,0.2966,0.3928,Velachery,morning,apartment,medium,0,0,1,2024-08-06,100.0,0
0.0461,0.5834,0.4363,0.4502,0.1341,0.4668,0.5933,T Nagar,afternoon,apartment,medium,1,0,5,2024-11-09,27.28,1
0.3045,0.369,0.4698,0.4805,0.4498,0.6013,0.4129,Adyar,afternoon,apartment,medium,1,0,6,2024-11-10,47.18,1
0.2134,0.2692,0.4601,0.777,0.1003,0.2741,0.2165,T Nagar,evening,independent,small,0,0,0,2024-11-18,15.86,1
0.0371,0.6699,0.4851,0.3962,0.3598,0.3633,0.5019,Velachery,evening,independent,medium,0,0,4,2024-08-09,34.9,0
0.4364,0.2454,0.6569,0.6027,0.2063,0.2732,0.2061,Anna Nagar,morning,apartment,small,0,0,2,2024-08-21,24.22,1
0.2436,0.2185,0.629,0.7841,0.1647,0.4299,0.5073,Anna Nagar,morning,apartment,medium,0,0,0,2024-05-20,12.38,1
0.7001,0.6142,0.7391,0.756,0.2461,0.1102,0.8055,Velachery,morning,apartment,large,0,0,2,2024-10-02,81.81,0
0.0106,0.2732,0.7317,0.83,0.4981,0.3417,0.2965,T Nagar,evening,independent,small,1,0,6,2024-11-17,0.0,1
0.1609,0.2994,0.3963,0.6885,0.1536,0.2209,0.4652,Velachery,morning,apartment,medium,1,0,6,2024-04-28,21.95,1
0.0467,0.7044,0.8983,0.4801,0.3447,0.1308,0.7976,Velachery,morning,independent,large,1,0,6,2024-09-22,14.89,1
0.1423,0.2548,0.7669,0.2191,0.6415,0.4451,0.6031,T Nagar,afternoon,apartment,medium,1,0,5,2024-12-14,26.24,1
0.0499,0.4808,0.4956,0.483,0.6362,0.2354,0.2101,T Nagar,morning,apartment,small,1,0,5,2024-06-22,26.03,1
0.0423,0.7643,0.6946,0.8416,0.1583,0.3996,0.5078,Anna Nagar,evening,apartment,medium,0,0,4,2024-05-31,10.39,1
0.3233,1.0,0.626,0.8542,0.678,0.4784,0.6255,Velachery,evening,apartment,medium,0,1,4,2024-11-01,83.02,0
0.5437,0.1182,0.2694,0.7909,0.207,0.1892,0.5066,Velachery,morning,independent,medium,0,0,0,2024-11-11,34.85,1
0.0403,0.3271,0.9235,0.9707,0.1738,0.3681,0.5191,Anna Nagar,morning,independent,medium,0,0,4,2024-04-26,0.0,1
0.1636,0.5638,0.7047,0.78,0.4744,0.1512,0.7135,Velachery,morning,apartment,medium,0,0,2,2024-04-17,27.24,1
0.207,0.5914,0.662,0.966,0.4643,0.1462,0.2275,Adyar,morning,independent,small,0,0,0,2024-04-08,24.44,1
0.1987,0.2124,0.6158,0.7068,0.0708,0.4047,0.6141,Porur,evening,apartment,medium,0,0,0,2024-12-23,11.86,1
0.1147,1.0,0.4423,0.6379,0.5822,0.4619,0.2593,T Nagar,afternoon,apartment,small,0,0,3,2024-08-22,52.0,0
0.2249,0.1816,0.3583,0.3704,0.5685,0.2845,0.787,T Nagar,morning,apartment,large,0,0,3,2024-02-15,41.56,0
0.0491,0.2129,0.7682,0.7882,0.189,0.1755,0.7744,Adyar,morning,independent,large,0,0,2,2024-10-09,0.0,1
0.0641,0.363,0.6544,0.6609,0.5067,0.386,0.5161,Anna Nagar,evening,independent,medium,0,0,3,2024-08-08,14.7,1
0.1704,0.3353,0.7619,0.7915,0.1039,0.2815,0.167,Anna Nagar,morning,apartment,small,0,0,0,2024-04-15,2.23,1
0.7002,0.2776,0.3447,0.4677,0.4166,0.539,0.4844,Velachery,afternoon,apartment,medium,0,0,1,2024-06-25,73.5,0
0.0668,0.0871,0.8081,0.4709,0.2284,0.4032,0.1206,Anna Nagar,evening,apartment,small,0,0,3,2024-10-31,0.0,1
0.1832,0.7708,0.5272,0.3762,0.9037,0.6472,0.1556,Porur,afternoon,apartment,small,1,1,5,2024-11-02,64.83,0
0.0779,0.573,0.9196,0.9348,0.1838,0.2151,0.1412,Porur,morning,apartment,small,0,0,0,2024-07-08,0.0,1
0.5768,0.4264,0.9708,0.9896,0.5126,0.3691,0.7637,Velachery,evening,apartment,large,1,0,6,2024-06-16,40.56,1
0.1192,0.4012,0.5822,0.854,0.2947,0.3859,0.5968,Porur,evening,apartment,medium,0,0,1,2024-12-10,15.75,1
0.5348,0.3098,0.7427,0.9619,0.7869,0.4816,0.1114,Anna Nagar,afternoon,apartment,small,1,0,6,2024-08-18,33.48,1
0.337,0.4388,0.8182,0.8951,0.1347,0.5099,0.7547,Velachery,afternoon,apartment,large,0,0,0,2024-04-08,28.51,1
0.1785,0.4838,0.8373,0.7813,0.5458,0.3713,0.1415,T Nagar,evening,independent,small,0,0,4,2024-03-08,16.34,1
0.2245,0.1785,0.8993,0.7871,0.2494,0.4376,0.1981,Porur,evening,apartment,small,1,0,5,2024-10-12,0.0,1
0.2763,0.7828,0.7543,0.5238,0.5391,0.5243,0.8967,T Nagar,afternoon,apartment,large,1,0,6,2024-09-15,58.12,0
0.7632,0.6658,0.4656,0.3204,0.3943,0.4836,0.5065,Velachery,afternoon,apartment,medium,0,0,0,2024-09-30,100.0,0
0.0999,0.7356,0.4757,0.7228,0.1363,0.37,0.2305,T Nagar,evening,independent,small,0,0,2,2024-07-03,26.88,1
0.1369,0.5985,0.4045,0.6507,0.6831,0.5219,0.886,T Nagar,afternoon,apartment,large,0,0,0,2024-01-22,50.23,0
0.0386,0.1994,0.8927,0.5834,0.5811,0.5281,0.1304,Porur,afternoon,apartment,small,0,0,2,2024-12-04,1.46,1
0.3074,0.3367,0.8836,0.7855,0.9149,0.3423,0.4853,Velachery,evening,independent,medium,0,0,2,2024-11-13,27.57,1
0.3126,0.3514,0.7431,0.36,0.3873,0.226,0.1768,Velachery,morning,independent,small,1,0,5,2024-06-22,31.34,1
0.1028,0.5522,0.4967,0.6373,0.2792,0.5225,0.3378,Anna Nagar,afternoon,independent,medium,1,0,6,2024-04-07,24.91,1
0.0934,0.2935,0.7311,0.2922,0.5084,0.3463,0.5244,Anna Nagar,evening,independent,medium,0,0,0,2024-10-07,20.12,1
0.6891,0.4136,0.2507,0.6682,0.181,0.2705,0.7591,Velachery,morning,independent,large,0,0,1,2024-08-13,80.0,0
0.4182,0.8379,0.6536,0.2823,0.3176,0.2899,0.4443,T Nagar,morning,apartment,medium,0,0,1,2024-05-28,81.94,0
0.0389,0.5164,0.2156,0.5854,0.2325,0.2173,0.5027,Porur,morning,independent,medium,0,0,1,2024-06-18,29.18,1
0.0013,0.4731,0.8566,0.5126,0.8118,0.2025,0.7762,Porur,morning,apartment,large,0,0,0,2024-12-30,12.43,1
0.1583,0.591,0.251,0.7233,0.1814,0.5948,0.5601,T Nagar,afternoon,apartment,medium,1,0,6,2024-08-18,41.91,1
0.1192,0.4102,0.4968,0.972,0.7219,0.5469,0.1261,Adyar,afternoon,apartment,small,0,0,2,2024-01-31,25.94,1
0.2405,0.6439,0.7282,0.8392,0.5952,0.1285,0.5505,Adyar,morning,apartment,medium,0,0,1,2024-04-23,35.59,1
0.0418,0.3009,0.6565,0.7861,0.3957,0.3578,0.5049,Anna Nagar,evening,independent,medium,1,0,6,2024-09-29,4.05,1
0.0842,0.4669,0.1525,0.729,0.453,0.5336,0.2283,Porur,afternoon,independent,small,0,0,3,2024-04-25,38.45,1
0.1679,0.6458,0.0336,0.4597,0.4455,0.4837,0.7912,Adyar,afternoon,apartment,large,0,0,4,2024-08-16,70.83,0
0.3278,0.3562,0.3847,0.4354,0.1756,0.5121,0.4113,Porur,afternoon,independent,medium,0,0,3,2024-08-22,45.1,1
0.3167,0.1807,0.466,0.7575,0.6273,0.3053,0.2216,Adyar,evening,independent,small,0,0,3,2024-08-29,29.69,1
0.3463,0.2448,0.8756,0.7172,0.2186,0.187,0.7902,Adyar,morning,apartment,large,0,0,3,2024-09-26,14.66,1
0.1077,0.7478,0.6922,0.3132,0.5596,0.4281,0.4684,Velachery,afternoon,apartment,medium,0,0,1,2024-03-05,43.22,1
0.4277,0.7651,0.8488,0.9506,0.1579,0.1557,0.8583,Porur,morning,independent,large,0,0,0,2024-06-17,51.16,0
0.1549,0.4827,0.9162,0.5059,0.3365,0.5288,0.121,Porur,afternoon,independent,small,0,0,1,2024-04-02,15.61,1
0.1379,0.3755,0.8988,0.0768,0.6359,0.2425,0.1452,Anna Nagar,morning,independent,small,1,0,6,2024-09-15,19.65,1
0.2072,0.5908,0.3242,0.892,0.6075,0.5747,0.2219,Anna Nagar,afternoon,independent,small,0,0,2,2024-11-20,46.59,0
0.0347,0.7388,0.6639,0.6256,0.7062,0.5325,0.2039,Porur,afternoon,apartment,small,0,0,1,2024-06-11,25.64,1
0.3186,0.2567,0.1139,0.6667,0.4751,0.1598,0.5047,Porur,morning,apartment,medium,0,0,2,2024-10-02,46.69,1
0.0318,0.1034,0.1374,0.6215,0.2151,0.2436,0.5131,Anna Nagar,morning,independent,medium,0,0,1,2024-01-30,20.5,1
0.2785,0.9158,0.5503,0.5225,0.5451,0.212,0.2478,T Nagar,morning,apartment,small,0,0,4,2024-06-21,67.21,0
0.0392,0.4114,0.5053,0.9342,0.5383,0.3359,0.5132,T Nagar,morning,apartment,medium,1,0,5,2024-06-01,13.6,1
0.0155,0.1057,0.5164,0.7107,0.5328,0.4789,0.4689,Porur,evening,apartment,medium,1,0,6,2024-09-01,11.19,1
0.1377,0.1508,0.2955,0.897,0.3629,0.3506,0.7765,Adyar,morning,independent,large,0,0,2,2024-05-01,23.28,1
0.2064,0.5086,0.8731,0.32,0.4157,0.2669,0.4955,Velachery,morning,apartment,medium,0,0,0,2024-03-25,32.13,1
0.0902,0.245,0.7777,0.507,0.8556,0.0893,0.1836,T Nagar,morning,apartment,small,1,0,6,2024-05-12,10.54,1
0.101,0.2464,0.5277,0.6066,0.4365,0.2202,0.5183,T Nagar,morning,independent,medium,0,0,2,2024-08-14,18.64,1
0.1333,0.1672,0.7405,0.1831,0.3011,0.2122,0.7935,Adyar,morning,independent,large,1,0,6,2024-05-12,18.52,1
0.0557,1.0,0.3577,0.385,0.2035,0.5946,0.1746,T Nagar,afternoon,apartment,small,0,0,2,2024-01-03,45.33,1
0.2266,0.5267,0.7392,0.7376,0.094,0.5585,0.7712,Anna Nagar,afternoon,independent,large,0,0,1,2024-06-18,26.23,1
0.2232,0.0807,0.2348,0.469,0.2588,0.2583,0.7356,Anna Nagar,morning,apartment,large,1,0,6,2024-09-22,27.68,1
0.261,0.5382,0.7675,0.3903,0.3992,0.3885,0.6046,Anna Nagar,evening,apartment,medium,0,0,2,2024-02-28,39.16,1
0.4798,0.2751,0.1744,0.4624,0.4019,0.0936,0.1741,Anna Nagar,morning,independent,small,0,0,1,2024-07-16,53.71,0
0.1568,0.2587,0.7877,0.4141,0.1706,0.3957,0.3958,Adyar,evening,apartment,medium,1,0,5,2024-05-11,12.62,1
0.0585,0.7514,0.2079,0.5916,0.5187,0.3362,0.2133,Anna Nagar,evening,apartment,small,0,0,0,2024-09-02,42.64,0
0.0889,0.3804,0.376,0.6344,0.2779,0.2268,0.7674,Porur,morning,independent,large,0,0,1,2024-08-27,25.45,1
0.4396,0.7187,0.2307,0.5629,0.4135,0.5588,0.5776,Velachery,afternoon,independent,medium,0,0,3,2024-01-11,95.55,0
0.384,0.3237,0.4845,0.2694,0.3621,0.237,0.1447,Porur,morning,apartment,small,1,0,6,2024-11-17,43.2,1
0.0074,0.3253,0.9178,0.5518,0.3413,0.5155,0.4354,Adyar,afternoon,apartment,medium,0,0,2,2024-01-10,3.05,1
0.112,0.9102,0.6192,0.6673,0.5714,0.417,0.204,T Nagar,afternoon,apartment,small,0,0,4,2024-03-08,38.73,1
0.2214,0.5764,0.7006,0.4249,0.3963,0.2138,0.1751,T Nagar,morning,independent,small,1,0,6,2024-07-21,33.18,1
0.3337,0.6852,0.5222,0.9966,0.3445,0.2525,0.1033,Anna Nagar,morning,independent,small,0,0,4,2024-08-16,43.55,1
0.4352,0.0736,0.914,0.8695,0.8894,0.3944,0.1527,Adyar,evening,independent,small,1,0,5,2024-07-20,6.79,1
